ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11680,37.4858116,127.0634887,___,F7071C
11710,37.5104037,127.072324,___,DB3323
11710,37.5142918,127.1139233,___,DB3323
11710,37.5013053,127.1189117,___,DB3323
11710,37.4895625,127.1106313,___,DB3323
11710,37.4906967,127.1138581,___,DB3323
11710,37.4918088,127.1239642,___,DB3323
11710,37.4903104,127.1322526,___,DB3323
11710,37.4968435,127.1416904,___,DB3323
11710,37.4851851,127.1288909,___,DB3323
11710,37.521333,127.0994876,___,DB3323
11710,37.5381806,127.1217703,___,DB3323
11560,37.5297743,126.8978822,____,1E6CD6
11560,37.5267799,126.9034345,____,1E6CD6
11560,37.5225194,126.901119,____,1E6CD6
11560,37.5151446,126.9019676,____,1E6CD6
11470,37.5351839,126.8786826,___,6323DB
11560,37.5129444,126.9264385,____,1E6CD6
11680,37.513487,127.0349177,___,F7071C
11470,37.5191985,126.8707191,___,6323DB
11545,37.4678605,126.9096832,___,EA2A0C
11545,37.4653409,126.8861175,___,EA2A0C
11680,37.5153035,127.0340832,___,F7071C
11530,37.503345,126.8284466,___,16EDF2
11530,37.4996121,126.8717417,___,16EDF2
11560,37.5175748,126.93049,____,1E6CD6
11680,37.5177166,127.0357358,___,F7071C
11680,37.5098871,127.0409941,___,F7071C
11680,37.4984515,127.0776413,___,F7071C
11680,37.4972419,127.0702144,___,F7071C
11680,37.5014809,127.0590719,___,F7071C
11680,37.5057453,127.0577173,___,F7071C
11680,37.5061525,127.0635784,___,F7071C
11680,37.4833045,127.0428453,___,F7071C
11680,37.4922005,127.0419308,___,F7071C
11680,37.4910241,127.0376811,___,F7071C
11680,37.4856641,127.0399191,___,F7071C
11680,37.5115383,127.0470486,___,F7071C
11740,37.5364671,127.1493912,___,3616F2
11500,37.5473989,126.8213264,___,A816F2
11500,37.5566824,126.8627957,___,A816F2
11500,37.5486916,126.8631104,___,A816F2
11500,37.5467642,126.862563,___,A816F2
11500,37.556714,126.8508277,___,A816F2
11545,37.4591539,126.8892535,___,EA2A0C
11740,37.5398622,127.1411062,___,3616F2
11500,37.5675119,126.8413213,___,A816F2
11290,37.5876274,127.0184717,___,A66FCB
11290,37.5831367,127.0202043,___,A66FCB
11290,37.5879443,127.0055642,___,A66FCB
11290,37.606897,127.0500249,___,A66FCB
11290,37.6072103,127.0504893,___,A66FCB
11290,37.6079226,127.0507701,___,A66FCB
11290,37.6126573,127.0613402,___,A66FCB
11290,37.5795886,127.0245271,___,A66FCB
11710,37.5101819,127.0757234,___,DB3323
11740,37.5535948,127.1561958,___,3616F2
11740,37.5634881,127.1555246,___,3616F2
11740,37.561845,127.1590389,___,3616F2
11740,37.561845,127.1590389,___,3616F2
11740,37.5598169,127.1675357,___,3616F2
11740,37.5521324,127.1308164,___,3616F2
11560,37.5235609,126.8839623,____,1E6CD6
11110,37.5589697,126.9761659,___,A65AFF
11560,37.5368002,126.8995361,____,1E6CD6
11560,37.5389102,126.8910403,____,1E6CD6
11470,37.544742,126.8644697,___,6323DB
11290,37.5830736,127.0291732,___,A66FCB
11740,37.5501979,127.1253584,___,3616F2
11560,37.5239364,126.8835476,____,1E6CD6
11500,37.5547038,126.8533032,___,A816F2
11110,37.5681062,126.9857646,___,A65AFF
11560,37.5228693,126.8849165,____,1E6CD6
11440,37.5539068,126.9412187,___,FC00F0
11440,37.5541375,126.9347693,___,FC00F0
11440,37.5519113,126.9154224,___,FC00F0
11440,37.5601708,126.9233138,___,FC00F0
11440,37.5444177,126.9489996,___,FC00F0
11440,37.5545734,126.9080638,___,FC00F0
11440,37.5546108,126.9127935,___,FC00F0
11440,37.5390809,126.9467475,___,FC00F0
11440,37.5549033,126.9020762,___,FC00F0
11470,37.5451746,126.8820481,___,6323DB
11470,37.5382132,126.8855437,___,6323DB
11350,37.6401208,127.0671196,___,C5F216
11470,37.5347931,126.8770361,___,6323DB
11470,37.5142426,126.8457851,___,6323DB
11470,37.5142426,126.8457851,___,6323DB
11470,37.5464783,126.8799884,___,6323DB
11470,37.5180181,126.868181,___,6323DB
11470,37.5146212,126.856515,___,6323DB
11470,37.5186629,126.8538182,___,6323DB
11470,37.5142426,126.8457851,___,6323DB
11290,37.5848581,127.0199521,___,A66FCB
11290,37.5963501,127.0285802,___,A66FCB
11290,37.6208596,127.0524367,___,A66FCB
11290,37.6104389,127.0452355,___,A66FCB
11440,37.5589096,126.8972248,___,FC00F0
11440,37.5410989,126.9455492,___,FC00F0
11500,37.5504013,126.8435735,___,A816F2
11500,37.5699024,126.8503623,___,A816F2
11500,37.5677894,126.8526764,___,A816F2
11500,37.5617312,126.8644367,___,A816F2
11500,37.5816729,126.8120959,___,A816F2
11500,37.5526261,126.8635171,___,A816F2
11500,37.5367521,126.8440768,___,A816F2
11500,37.5730008,126.8385095,___,A816F2
11500,37.5414928,126.8443907,___,A816F2
11500,37.5718364,126.8442774,___,A816F2
11500,37.5686849,126.8487096,___,A816F2
11500,37.5649552,126.8518519,___,A816F2
11500,37.5658164,126.8547524,___,A816F2
11500,37.5636573,126.8545081,___,A816F2
11500,37.5623144,126.8574517,___,A816F2
11500,37.5623792,126.8609928,___,A816F2
11500,37.5711883,126.8149751,___,A816F2
11530,37.4869838,126.8862329,___,16EDF2
11530,37.5010265,126.8904376,___,16EDF2
11530,37.4863261,126.8885918,___,16EDF2
11530,37.497769,126.8802722,___,16EDF2
11530,37.4908918,126.8916242,___,16EDF2
11530,37.4851734,126.8873217,___,16EDF2
11530,37.5074917,126.8543519,___,16EDF2
11530,37.5034474,126.8525501,___,16EDF2
11530,37.4986018,126.8475941,___,16EDF2
11530,37.487255,126.8902118,___,16EDF2
11470,37.5460884,126.8813197,___,6323DB
11470,37.539587,126.8745515,___,6323DB
11650,37.4753157,127.0348768,___,16F22D
11710,37.4720691,127.1273586,___,DB3323
11470,37.532122,126.8755645,___,6323DB
11470,37.5254695,126.8498875,___,6323DB
11290,37.6052213,127.0355612,___,A66FCB
11290,37.5962516,126.9938352,___,A66FCB
11290,37.5928289,126.9931219,___,A66FCB
11215,37.5680676,127.0898281,___,F28116
11215,37.5568324,127.0920797,___,F28116
11215,37.5520082,127.101489,___,F28116
11500,37.5726951,126.8254127,___,A816F2
11500,37.5509987,126.8148776,___,A816F2
11500,37.5577988,126.8424281,___,A816F2
11500,37.5662484,126.8060579,___,A816F2
11500,37.5497759,126.8755585,___,A816F2
11500,37.5491045,126.8759961,___,A816F2
11500,37.5511247,126.8656529,___,A816F2
11500,37.527216,126.8428238,___,A816F2
11500,37.5414757,126.8390524,___,A816F2
11500,37.5300156,126.8630902,___,A816F2
11530,37.4909647,126.8267163,___,16EDF2
11530,37.4929263,126.8240206,___,16EDF2
11500,37.5517439,126.8359025,___,A816F2
11500,37.5473227,126.8773841,___,A816F2
11650,37.4948833,126.9902746,___,16F22D
11650,37.4871532,126.9935526,___,16F22D
11650,37.4781624,126.9877969,___,16F22D
11650,37.466826,126.9879745,___,16F22D
11470,37.519748,126.8349156,___,6323DB
11470,37.5142426,126.8457851,___,6323DB
11470,37.5106794,126.8571163,___,6323DB
11470,37.5211154,126.8365344,___,6323DB
11470,37.5222037,126.830984,___,6323DB
11470,37.5100911,126.8706024,___,6323DB
11500,37.5557343,126.8121441,___,A816F2
11500,37.5451975,126.8511959,___,A816F2
11500,37.5455426,126.8463139,___,A816F2
11650,37.4857806,126.9882214,___,16F22D
11500,37.5482869,126.8743771,___,A816F2
11500,37.5625546,126.8085899,___,A816F2
11500,37.5636793,126.8084268,___,A816F2
11500,37.559786,126.8420414,___,A816F2
11500,37.5585898,126.8500371,___,A816F2
11500,37.5504013,126.8435735,___,A816F2
11350,37.6411318,127.0838237,___,C5F216
11350,37.6403876,127.0842277,___,C5F216
11350,37.6350005,127.0590943,___,C5F216
11350,37.6875938,127.0702456,___,C5F216
11350,37.6625837,127.0832742,___,C5F216
11380,37.603998,126.9237022,___,16F277
11380,37.6016532,126.9236065,___,16F277
11380,37.623126,126.9360221,___,16F277
11380,37.6253391,126.9262584,___,16F277
11350,37.6528707,127.05488,___,C5F216
11380,37.6251607,126.9186069,___,16F277
11380,37.6173231,126.9133169,___,16F277
11380,37.6154404,126.9199412,___,16F277
11380,37.5904823,126.9239636,___,16F277
11380,37.5954005,126.9173801,___,16F277
11380,37.6011246,126.9185039,___,16F277
11380,37.5829059,126.9065531,___,16F277
11380,37.5867496,126.9117363,___,16F277
11380,37.5799698,126.9041191,___,16F277
11380,37.5843744,126.9030349,___,16F277
11380,37.5989763,126.9112122,___,16F277
11380,37.6057986,126.9413992,___,16F277
11380,37.6215025,126.9157811,___,16F277
11380,37.6040623,126.9167863,___,16F277
11380,37.5960721,126.9118681,___,16F277
11410,37.571603,126.9604487,____,194C67
11410,37.5730089,126.9530963,____,194C67
11410,37.5578381,126.9437264,____,194C67
11410,37.5707224,126.9461831,____,194C67
11410,37.5876553,126.9554558,____,194C67
11410,37.5928587,126.9548512,____,194C67
11410,37.5728769,126.9182624,____,194C67
11410,37.5706876,126.9165412,____,194C67
11440,37.5572005,126.9260339,___,FC00F0
11440,37.559655,126.9188053,___,FC00F0
11380,37.6095476,126.9087173,___,16F277
11440,37.5532543,126.9003275,___,FC00F0
11440,37.5490071,126.9253507,___,FC00F0
11440,37.5519207,126.9622492,___,FC00F0
11110,37.5581697,127.0068293,___,A65AFF
11110,37.5643044,127.0063522,___,A65AFF
11110,37.5656488,127.008285,___,A65AFF
11530,37.4889603,126.8923718,___,16EDF2
11110,37.5697634,127.0169824,___,A65AFF
11110,37.5613834,127.0138025,___,A65AFF
11545,37.4527516,126.9044818,___,EA2A0C
11545,37.4432491,126.9124545,___,EA2A0C
11545,37.4521509,126.9070171,___,EA2A0C
11545,37.4764227,126.9019272,___,EA2A0C
11500,37.5779102,126.8126577,___,A816F2
11545,37.4683591,126.9085638,___,EA2A0C
11545,37.4633802,126.9074067,___,EA2A0C
11545,37.4525941,126.9255721,___,EA2A0C
11545,37.4558942,126.8935705,___,EA2A0C
11545,37.4683588,126.8836122,___,EA2A0C
11545,37.4762408,126.8770512,___,EA2A0C
11545,37.4832941,126.8739458,___,EA2A0C
11680,37.4828193,127.0606833,___,F7071C
11320,37.6445799,127.0327469,___,F2B416
11320,37.6615526,127.0474489,___,F2B416
11320,37.6545678,127.0388052,___,F2B416
11320,37.6578289,127.0406276,___,F2B416
11440,37.5487738,126.910448,___,FC00F0
11440,37.5492372,126.9126221,___,FC00F0
11440,37.559407,126.9166743,___,FC00F0
11440,37.5620983,126.9143751,___,FC00F0
11410,37.5707024,126.912468,____,194C67
11410,37.5729929,126.9222492,____,194C67
11410,37.5610868,126.9416324,____,194C67
11410,37.5731599,126.9077586,____,194C67
11410,37.582,126.9126257,____,194C67
11410,37.5822118,126.9265693,____,194C67
11410,37.5890629,126.9434294,____,194C67
11410,37.5835256,126.9500285,____,194C67
11410,37.5843577,126.9492662,____,194C67
11650,37.4553904,127.0628872,___,16F22D
11410,37.5756222,126.9255344,____,194C67
11650,37.4574109,127.0602157,___,16F22D
11650,37.5045915,127.0018284,___,16F22D
11650,37.4991858,127.0121627,___,16F22D
11650,37.5001384,126.9993007,___,16F22D
11650,37.4983436,126.994828,___,16F22D
11650,37.5068787,127.0087354,___,16F22D
11290,37.6133756,127.0381076,___,A66FCB
11290,37.6122428,127.0559192,___,A66FCB
11290,37.6148675,127.0527668,___,A66FCB
11290,37.6135595,127.0603091,___,A66FCB
11290,37.6213367,127.0520639,___,A66FCB
11290,37.6077514,127.0099116,___,A66FCB
11290,37.6054453,127.0085841,___,A66FCB
11290,37.60923,127.0099766,___,A66FCB
11410,37.5954771,126.9484524,____,194C67
11290,37.5919736,127.0360352,___,A66FCB
11290,37.6028683,127.0320677,___,A66FCB
11290,37.5956321,127.0361366,___,A66FCB
11290,37.5916901,127.0366625,___,A66FCB
11380,37.6253529,126.92044,___,16F277
11380,37.5839039,126.8912569,___,16F277
11380,37.5956039,126.9145502,___,16F277
11380,37.5940764,126.9141182,___,16F277
11380,37.5958982,126.9095611,___,16F277
11380,37.6051788,126.9157829,___,16F277
11380,37.6012126,126.929316,___,16F277
11380,37.6005544,126.9214431,___,16F277
11380,37.5967268,126.9193601,___,16F277
11380,37.5907311,126.9177178,___,16F277
11380,37.5866923,126.9159439,___,16F277
11380,37.5823686,126.907617,___,16F277
11380,37.5784727,126.9020117,___,16F277
11260,37.5888555,127.0802584,___,16DEF2
11110,37.5644843,126.9969724,___,A65AFF
11110,37.5680057,126.9715489,___,A65AFF
11110,37.5637913,126.9997997,___,A65AFF
11650,37.5148787,127.0657218,___,16F22D
11110,37.5608219,127.0133073,___,A65AFF
11650,37.4936735,126.9895771,___,16F22D
11215,37.5428729,127.0911065,___,F28116
11650,37.4826375,127.0185868,___,16F22D
11650,37.4899185,127.0140682,___,16F22D
11215,37.5684837,127.0802797,___,F28116
11650,37.4781572,127.0396266,___,16F22D
11290,37.6087843,127.0294154,___,A66FCB
11290,37.6011305,127.0215961,___,A66FCB
11290,37.5927489,127.0156503,___,A66FCB
11290,37.5778912,127.0229043,___,A66FCB
11710,37.5045604,127.0773808,___,DB3323
11710,37.4754423,127.1274713,___,DB3323
11710,37.5269703,127.1180036,___,DB3323
11470,37.5452704,126.8822176,___,6323DB
11620,37.4931744,126.926701,___,E616F2
11620,37.4746209,126.9532198,___,E616F2
11740,37.5269331,127.1299105,___,3616F2
11620,37.4788182,126.9583894,___,E616F2
11620,37.4834655,126.9385351,___,E616F2
11620,37.4841271,126.9385615,___,E616F2
11650,37.4927591,127.0077929,___,16F22D
11260,37.5909704,127.0939065,___,16DEF2
11260,37.583985,127.0800935,___,16DEF2
11260,37.5947287,127.0993106,___,16DEF2
11260,37.5872467,127.0802289,___,16DEF2
11260,37.5814265,127.0823648,___,16DEF2
11260,37.5792483,127.0793176,___,16DEF2
11260,37.5863141,127.0796141,___,16DEF2
11260,37.5926475,127.0849656,___,16DEF2
11260,37.5798842,127.0921062,___,16DEF2
11260,37.6077905,127.0785809,___,16DEF2
11260,37.6092768,127.0776413,___,16DEF2
11260,37.5970004,127.086967,___,16DEF2
11260,37.592598,127.0718991,___,16DEF2
11260,37.6141343,127.1009249,___,16DEF2
11260,37.6146214,127.1019762,___,16DEF2
11350,37.6776396,127.0875871,___,C5F216
11680,37.5184457,127.0647356,___,F7071C
11680,37.5106666,127.0467525,___,F7071C
11680,37.5085479,127.0552876,___,F7071C
11350,37.6687333,127.076544,___,C5F216
11350,37.6687333,127.076544,___,C5F216
11680,37.5156434,127.0599895,___,F7071C
11680,37.4671175,127.1187011,___,F7071C
11680,37.484066,127.0950508,___,F7071C
11110,37.5504395,127.0134316,___,A65AFF
11110,37.5550324,127.0168712,___,A65AFF
11440,37.5624654,126.9154085,___,FC00F0
11110,37.5563186,126.9640159,___,A65AFF
11110,37.5605679,126.9693747,___,A65AFF
11110,37.563886,127.0187681,___,A65AFF
11110,37.5486383,127.0102878,___,A65AFF
11470,37.5092924,126.8418454,___,6323DB
11470,37.5227345,126.8649251,___,6323DB
11470,37.5231029,126.851947,___,6323DB
11470,37.5281696,126.8536689,___,6323DB
11530,37.4963721,126.8250298,___,16EDF2
11470,37.5427029,126.863283,___,6323DB
11470,37.5107258,126.8710366,___,6323DB
11470,37.5058887,126.8708622,___,6323DB
11470,37.5158652,126.8627783,___,6323DB
11320,37.6606568,127.0414323,___,F2B416
11320,37.6442804,127.032671,___,F2B416
11470,37.5161038,126.8437043,___,6323DB
11560,37.5211363,126.8916454,____,1E6CD6
11470,37.5380289,126.8844377,___,6323DB
11410,37.5774676,126.9309182,____,194C67
11290,37.5923967,127.016327,___,A66FCB
11320,37.6320326,127.0408139,___,F2B416
11560,37.5415779,126.894443,____,1E6CD6
11410,37.5986499,126.9474028,____,194C67
11620,37.469092,126.9597566,___,E616F2
11410,37.5839354,126.9107285,____,194C67
11560,37.5228124,126.8838625,____,1E6CD6
11740,37.5473345,127.1429257,___,3616F2
11740,37.5394292,127.1223385,___,3616F2
11305,37.6228053,127.0192318,___,F27616
11305,37.6264988,127.02649,___,F27616
11305,37.6293096,127.0245688,___,F27616
11305,37.6157361,127.0296318,___,F27616
11305,37.6181085,127.0218118,___,F27616
11305,37.6225379,127.0272467,___,F27616
11305,37.6174181,127.0291171,___,F27616
11305,37.6244592,127.018676,___,F27616
11305,37.6200604,127.0289906,___,F27616
11305,37.6355744,127.0330219,___,F27616
11305,37.6350358,127.0313238,___,F27616
11305,37.6445731,127.0238071,___,F27616
11305,37.6464018,127.0153418,___,F27616
11305,37.6421008,127.029665,___,F27616
11305,37.640153,127.0172102,___,F27616
11305,37.6348949,127.0229401,___,F27616
11500,37.5694122,126.8390263,___,A816F2
11500,37.5654445,126.8460499,___,A816F2
11500,37.5664241,126.8457658,___,A816F2
11500,37.5609816,126.8171096,___,A816F2
11500,37.5572167,126.8100602,___,A816F2
11530,37.4974946,126.8924735,___,16EDF2
11305,37.6215803,127.0455913,___,F27616
11305,37.6362455,127.0128312,___,F27616
11530,37.4908632,126.8931174,___,16EDF2
11530,37.5025542,126.879877,___,16EDF2
11530,37.4950019,126.8407089,___,16EDF2
11530,37.4933902,126.8384739,___,16EDF2
11530,37.4944065,126.8394543,___,16EDF2
11530,37.4916117,126.830555,___,16EDF2
11350,37.6202485,127.0751456,___,C5F216
11350,37.6396117,127.1104518,___,C5F216
11350,37.625884,127.0855676,___,C5F216
11350,37.6866258,127.0558254,___,C5F216
11350,37.6583214,127.0711318,___,C5F216
11350,37.6559058,127.066235,___,C5F216
11350,37.654979,127.0586116,___,C5F216
11350,37.6287495,127.0572452,___,C5F216
11350,37.6257381,127.0599301,___,C5F216
11350,37.6244434,127.0506046,___,C5F216
11350,37.6513169,127.0772171,___,C5F216
11350,37.6335834,127.0723105,___,C5F216
11350,37.6421255,127.0704003,___,C5F216
11500,37.5697606,126.8418131,___,A816F2
11440,37.5420321,126.9486688,___,FC00F0
11350,37.6196127,127.0807493,___,C5F216
11440,37.5575104,126.924073,___,FC00F0
11440,37.5556599,126.9215473,___,FC00F0
11560,37.5357611,126.8945522,____,1E6CD6
11320,37.6883408,127.0453588,___,F2B416
11320,37.6790689,127.049758,___,F2B416
11320,37.6622976,127.0354367,___,F2B416
11320,37.6630412,127.0364636,___,F2B416
11320,37.6674106,127.0436551,___,F2B416
11320,37.6664307,127.0434662,___,F2B416
11320,37.6623334,127.0475743,___,F2B416
11590,37.5130174,126.9346797,___,34EA0C
11590,37.4830876,126.9814345,___,34EA0C
11590,37.4831772,126.9736081,___,34EA0C
11590,37.487325,126.9667377,___,34EA0C
11590,37.4887494,126.9819695,___,34EA0C
11590,37.5042017,126.9465171,___,34EA0C
11590,37.5026803,126.9350686,___,34EA0C
11440,37.5500948,126.9211215,___,FC00F0
11590,37.5038857,126.9502304,___,34EA0C
11680,37.5296352,127.0449225,___,F7071C
11710,37.5075815,127.1362899,___,DB3323
11110,37.564505,126.9875181,___,A65AFF
11530,37.4857153,126.8864324,___,16EDF2
11530,37.5059515,126.8518872,___,16EDF2
11620,37.4777778,126.9144003,___,E616F2
11620,37.4816436,126.9149819,___,E616F2
11620,37.4737333,126.9348434,___,E616F2
11620,37.4747217,126.9353666,___,E616F2
11620,37.4733755,126.9188007,___,E616F2
11620,37.4887497,126.9167474,___,E616F2
11740,37.555044,127.1296477,___,3616F2
11500,37.5401963,126.8412272,___,A816F2
11620,37.4887933,126.9284635,___,E616F2
11620,37.4649431,126.9196854,___,E616F2
11620,37.4710711,126.9343363,___,E616F2
11620,37.4803803,126.9307002,___,E616F2
11620,37.4815458,126.9478851,___,E616F2
11215,37.5495561,127.0910243,___,F28116
11215,37.5415145,127.095018,___,F28116
11215,37.543796,127.0925554,___,F28116
11215,37.5411897,127.0839887,___,F28116
11215,37.5340027,127.0946386,___,F28116
11215,37.5377909,127.0913697,___,F28116
11215,37.5550663,127.0716027,___,F28116
11215,37.5578111,127.0770427,___,F28116
11215,37.555521,127.0825271,___,F28116
11215,37.553791,127.0870852,___,F28116
11215,37.5523288,127.0774901,___,F28116
11215,37.5450881,127.0803578,___,F28116
11215,37.5313416,127.0858438,___,F28116
11215,37.5381021,127.075907,___,F28116
11215,37.5597116,127.0878852,___,F28116
11215,37.5692708,127.0790417,___,F28116
11215,37.5658162,127.077709,___,F28116
11215,37.5502766,127.0912753,___,F28116
11215,37.5373518,127.0616219,___,F28116
11215,37.5703098,127.0864658,___,F28116
11215,37.567415,127.0779691,___,F28116
11530,37.4836259,126.8869394,___,16EDF2
11620,37.4872506,126.9580611,___,E616F2
11620,37.4756014,126.9725246,___,E616F2
11110,37.5694405,127.0117668,___,A65AFF
11110,37.5694774,127.0151168,___,A65AFF
11110,37.5695077,127.0138223,___,A65AFF
11110,37.5686372,127.0114297,___,A65AFF
